tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets
@slowburnsftw Network profiting out of Sh is over. Barchie endgame,False,en,5,0,2021-03-01 20:56:42,1366492616376938502,"['network', 'profiting', 'sh', 'barchie', 'endgame']",network profiting sh barchie endgame
the way archie keeps his eyes on betty in that porch scene I WILL BE SUING SOMEBODYYYYY barchie is insane,False,en,15,0,2021-03-01 20:55:50,1366492397144862724,"['way', 'archie', 'keeps', 'eyes', 'betty', 'porch', 'scene', 'suing', 'somebodyyyyy', 'barchie', 'insane']",way archie keeps eyes betty porch scene suing somebodyyyyy barchie insane
RT @andrcwsbctty: the way she was smiling before she kissed him and y'all still think barchie is just sex https://t.co/GsEf4GKu0o,False,en,0,2,2021-03-01 20:54:09,1366491976254767104,"['way', 'smiling', 'kissed', 'still', 'think', 'barchie', 'sex']",way smiling kissed still think barchie sex
RT @brchiestar: childhood best friends to lovers is literally my brand like any ship that has that is already sold to me https://t.co/BSHZk…,False,en,0,1,2021-03-01 20:54:03,1366491950514393092,"['childhood', 'best', 'friends', 'lovers', 'literally', 'brand', 'like', 'ship', 'already', 'sold']",childhood best friends lovers literally brand like ship already sold
RT @itwasforbetty: They really kiss like THIS and expect not to catch feelings?? Okay...  https://t.co/6y40pDuYuH,False,en,0,22,2021-03-01 20:53:45,1366491874484174849,"['really', 'kiss', 'like', 'expect', 'catch', 'feelings', 'okay']",really kiss like expect catch feelings okay
u watch riverdale ion wanna hear shit from a barchie stan or wtv https://t.co/venFJuB316,True,en,1,0,2021-03-01 20:53:42,1366491862253539329,"['u', 'watch', 'riverdale', 'ion', 'wanna', 'hear', 'shit', 'barchie', 'stan', 'wtv']",u watch riverdale ion wanna hear shit barchie stan wtv
RT @barchiesheart: love confession in mid season finale? yes or no?,False,en,0,1,2021-03-01 20:52:35,1366491578232156163,"['love', 'confession', 'mid', 'season', 'finale', 'yes']",love confession mid season finale yes
@colxlili barchie shippers,False,en,0,0,2021-03-01 20:51:28,1366491299566747661,"['barchie', 'shippers']",barchie shippers
@xoxo_barchie “she wears a mask too” please 💀,False,en,0,0,2021-03-01 20:50:12,1366490978517975042,"['wears', 'mask', 'please']",wears mask please
@xoxo_barchie painfully accurate,False,en,0,0,2021-03-01 20:48:51,1366490640352174084,"['painfully', 'accurate']",painfully accurate
@BETTYSCHANEL because its her childhood bedroom in her teenage years gonna be hella nostalgic 😩 🤧,False,en,8,3,2021-03-01 20:48:15,1366490490443595782,"['childhood', 'bedroom', 'teenage', 'years', 'gonna', 'hella', 'nostalgic']",childhood bedroom teenage years gonna hella nostalgic
"Watch shs be like ""No he still loves lili because the girl he's with is blonde lili is blonde "" or ""Lili has the same jacket as she does and she wears a mask too "" https://t.co/ZiTYdULrFe",True,en,53,6,2021-03-01 20:47:15,1366490238839910400,"['watch', 'shs', 'like', 'still', 'loves', 'lili', 'girl', 'blonde', 'lili', 'blonde', 'lili', 'jacket', 'wears', 'mask']",watch shs like still loves lili girl blonde lili blonde lili jacket wears mask
@hcssandras barchie got them mad 🤣🤣🤣,False,en,0,0,2021-03-01 20:46:36,1366490073802309632,"['barchie', 'got', 'mad']",barchie got mad
@reaIhotgirlskit i don’t know 😭😭😭 but they are slandering the show so much and im not meant to take this personally but barchie 💔 https://t.co/iQEKdhBkLP,False,en,1,0,2021-03-01 20:46:24,1366490023864897536,"['know', 'slandering', 'show', 'much', 'im', 'meant', 'take', 'personally', 'barchie']",know slandering show much im meant take personally barchie
"the saddest part of not having comic-con is losing the opportunity of asking them about the serve of s5 barchie, just like happened with the whole barchie s4b cheating tea https://t.co/CZsZKDsWoC",False,en,1,0,2021-03-01 20:45:36,1366489824404897792,"['saddest', 'part', 'comic', 'con', 'losing', 'opportunity', 'asking', 'serve', 's5', 'barchie', 'like', 'happened', 'whole', 'barchie', 's4b', 'cheating', 'tea']",saddest part comic con losing opportunity asking serve s5 barchie like happened whole barchie s4b cheating tea
@mcltons Omg promote barchie,False,en,0,0,2021-03-01 20:43:56,1366489404198449154,"['omg', 'promote', 'barchie']",omg promote barchie
idk why but barchie having sex at betty's is gonna hit different https://t.co/8Kq2gqvQ0E,False,en,78,7,2021-03-01 20:42:55,1366489147809034241,"['idk', 'barchie', 'sex', 'betty', 'gonna', 'hit', 'different']",idk barchie sex betty gonna hit different
@barchiediary lmao the likes SENDING,False,en,4,0,2021-03-01 20:42:02,1366488925527805955,"['lmao', 'likes', 'sending']",lmao likes sending
my irl just said tessa and hardin are better than barchie i feel traumatized,False,en,10,0,2021-03-01 20:40:44,1366488597965250567,"['irl', 'said', 'tessa', 'hardin', 'better', 'barchie', 'feel', 'traumatized']",irl said tessa hardin better barchie feel traumatized
+bed cuddling and comforting each other. in conclusion no betty wasn’t looking for him. this is primarily a barchie scene.,False,en,0,0,2021-03-01 20:40:38,1366488571474026498,"['bed', 'cuddling', 'comforting', 'conclusion', 'betty', 'looking', 'primarily', 'barchie', 'scene']",bed cuddling comforting conclusion betty looking primarily barchie scene
Why are people comparing the 4 season relationships of bh/va to the the 2 episode fwb of barchie???? Make it make sense,False,en,53,3,2021-03-01 20:39:33,1366488299662147585,"['people', 'comparing', '4', 'season', 'relationships', 'bh', 'va', '2', 'episode', 'fwb', 'barchie', 'make', 'make', 'sense']",people comparing 4 season relationships bh va 2 episode fwb barchie make make sense
sorry but i wanna see barchie get into an angsty fight. https://t.co/P4CFN0RNct,False,en,57,4,2021-03-01 20:39:13,1366488217843691520,"['sorry', 'wanna', 'see', 'barchie', 'get', 'angsty', 'fight']",sorry wanna see barchie get angsty fight
"@slowburnsftw Exactly, barchie is literally there front and centre idk what they were trying to do 😭",False,en,8,1,2021-03-01 20:36:54,1366487631111028743,"['exactly', 'barchie', 'literally', 'front', 'centre', 'idk', 'trying']",exactly barchie literally front centre idk trying
@ronnieandrewss @RiverdaleWriter @WriterRAS honestly the fact that barchie has as much as they do compared to bughead and varchie is already impressive considering the fact they never dated or had as many scenes,False,en,19,0,2021-03-01 20:36:41,1366487576568332288,"['honestly', 'fact', 'barchie', 'much', 'compared', 'bughead', 'varchie', 'already', 'impressive', 'considering', 'fact', 'never', 'dated', 'many', 'scenes']",honestly fact barchie much compared bughead varchie already impressive considering fact never dated many scenes
@lilireinhart please help tag her so she can see this 🥰 #lili #barchie #LiliReinhart #bettycooper #kjapa https://t.co/Dd0JKzyExa,False,en,184,29,2021-03-01 20:36:34,1366487551171833859,"['please', 'help', 'tag', 'see', 'lili', 'barchie', 'lilireinhart', 'bettycooper', 'kjapa']",please help tag see lili barchie lilireinhart bettycooper kjapa
can someone drop the barchie clarity edit?,False,en,3,0,2021-03-01 20:34:34,1366487044965466114,"['someone', 'drop', 'barchie', 'clarity', 'edit']",someone drop barchie clarity edit
"barchie so true 

https://t.co/zmYSuw30uu https://t.co/ARdmANT1ER",True,en,2,0,2021-03-01 20:32:52,1366486619939868682,"['barchie', 'true']",barchie true
"@ronnieandrewss @RiverdaleWriter @WriterRAS So?? In ship polls Varchie is always the last one picked LMAO 

also you can't compare 4+ seasons of Varchie with 2 episodes of Barchie..",False,en,28,0,2021-03-01 20:27:53,1366485365381545988,"['ship', 'polls', 'varchie', 'always', 'last', 'one', 'picked', 'lmao', 'also', 'compare', '4', 'seasons', 'varchie', '2', 'episodes', 'barchie']",ship polls varchie always last one picked lmao also compare 4 seasons varchie 2 episodes barchie
"RT @slowburnsftw: yes. no one is going to write a show on your personal behalf, did you think that was your other option? https://t.co/g7iY…",False,en,0,4,2021-03-01 20:27:13,1366485197064200193,"['yes', 'one', 'going', 'write', 'show', 'personal', 'behalf', 'think', 'option']",yes one going write show personal behalf think option
RT @barchiesblossom: enough said https://t.co/eIw2CP0xCq,False,en,0,27,2021-03-01 20:26:47,1366485085298585602,"['enough', 'said']",enough said
RT @barchieskeene: i miss barchie ☹️,False,en,0,1,2021-03-01 20:26:25,1366484996664475649,"['miss', 'barchie']",miss barchie
"“V*rchie is endgame and Barchie was just a fling”

Then why make this type of parallel? 
“...was for Betty...” 🤔 https://t.co/Y4mJMm5ZgH",False,en,187,32,2021-03-01 20:13:36,1366481769860595717,"['v', 'rchie', 'endgame', 'barchie', 'fling', 'make', 'type', 'parallel', 'betty']",v rchie endgame barchie fling make type parallel betty
i miss barchie ☹️,False,en,12,1,2021-03-01 20:10:27,1366480976419975169,"['miss', 'barchie']",miss barchie
"@Jewels__20 For instance, I love Barchie’s chemistry, but it’s not why I ship them. What I really love is their whole relationship, from the childhood history to the unbreakable, will do anything for each other bond, to the deep friendship to the still tbd romantic feelings (lol).",False,en,1,0,2021-03-01 20:03:18,1366479175737991171,"['instance', 'love', 'barchie', 'chemistry', 'ship', 'really', 'love', 'whole', 'relationship', 'childhood', 'history', 'unbreakable', 'anything', 'bond', 'deep', 'friendship', 'still', 'tbd', 'romantic', 'feelings', 'lol']",instance love barchie chemistry ship really love whole relationship childhood history unbreakable anything bond deep friendship still tbd romantic feelings lol
@NancyRiverDrew Keep dismissing narrative. It’s just going to make it worse for you when you’re busy writing your baseless anti-Barchie think piece that no one is going to take seriously.,False,en,0,0,2021-03-01 20:01:01,1366478603735728131,"['keep', 'dismissing', 'narrative', 'going', 'make', 'worse', 'busy', 'writing', 'baseless', 'anti', 'barchie', 'think', 'piece', 'one', 'going', 'take', 'seriously']",keep dismissing narrative going make worse busy writing baseless anti barchie think piece one going take seriously
Bughead czy Barchie,False,en,2,0,2021-03-01 19:52:09,1366476369920733196,"['bughead', 'czy', 'barchie']",bughead czy barchie
"RT @delenasdaydream: ""you are, by far, the greatest thing that ever happened to me in my 173 years on this earth. i get to die knowing i wa…",False,en,0,126,2021-03-01 19:47:44,1366475258803421186,"['far', 'greatest', 'thing', 'ever', 'happened', '173', 'years', 'earth', 'get', 'die', 'knowing', 'wa']",far greatest thing ever happened 173 years earth get die knowing wa
RT @slowburnsftw: it’s been 1 epi &amp; there’s more analysis of ba having sex instead of talking (which is the point of fwb) &amp; yet there was s…,False,en,0,18,2021-03-01 19:47:08,1366475110039891998,"['1', 'epi', 'amp', 'analysis', 'ba', 'sex', 'instead', 'talking', 'point', 'fwb', 'amp', 'yet']",1 epi amp analysis ba sex instead talking point fwb amp yet
"RT @cherylstopaaz: this is everything. cheryl in toni’s flannel, their smiles and them cuddling 🥺 https://t.co/coyWx5JM4c",False,en,0,19,2021-03-01 19:46:41,1366474995094990851,"['everything', 'cheryl', 'toni', 'flannel', 'smiles', 'cuddling']",everything cheryl toni flannel smiles cuddling
"RT @barchieskeene: @bacheating omg it was me, i got bored and wrote it 😭",False,en,0,1,2021-03-01 19:46:09,1366474861753827330,"['omg', 'got', 'bored', 'wrote']",omg got bored wrote
RT @bacheating: I don’t know who made this (if you know please tag) but i love you 😩😩 https://t.co/Nut67sKQqT,False,en,0,7,2021-03-01 19:46:03,1366474835048677377,"['know', 'made', 'know', 'please', 'tag', 'love']",know made know please tag love
RT @lodgesecrets: lili reinhart as rapunzel a thread; @lilireinhart https://t.co/CNjhDKWXMT,False,en,0,149,2021-03-01 19:45:28,1366474691079208960,"['lili', 'reinhart', 'rapunzel', 'thread']",lili reinhart rapunzel thread
RT @chonibIossom: i just think that riverdale women in the pops outfit https://t.co/gQaE6EASrp,False,en,0,51,2021-03-01 19:45:08,1366474607134445574,"['think', 'riverdale', 'women', 'pops', 'outfit']",think riverdale women pops outfit
so so sad no barchie this week https://t.co/ewCh6yps9r,False,en,0,0,2021-03-01 19:45:03,1366474582769754113,"['sad', 'barchie', 'week']",sad barchie week
"RT @chonigif: ""LEAVE""
[5x06] #riverdale https://t.co/Jsrzn0Wm0y",False,en,0,74,2021-03-01 19:43:59,1366474317110861829,"['leave', '5x06', 'riverdale']",leave 5x06 riverdale
RT @cherylstopaaz: the amount of choni scenes we’ve had where choni are holdings hands but the camera never shows it ... homophobic really,False,en,0,8,2021-03-01 19:43:32,1366474204007321601,"['amount', 'choni', 'scenes', 'choni', 'holdings', 'hands', 'camera', 'never', 'shows', 'homophobic', 'really']",amount choni scenes choni holdings hands camera never shows homophobic really
RT @ohtopaz: everybody move https://t.co/LdPeZ6152s,False,en,0,22,2021-03-01 19:43:18,1366474143479250946,"['everybody', 'move']",everybody move
RT @90BARCHIE: THE WAY SHE LOOKS AT HIM OMFG https://t.co/bsADxwpFKo,False,en,0,13,2021-03-01 19:42:14,1366473877820497931,"['way', 'looks', 'omfg']",way looks omfg
RT @jaceyskeene: wait so kj was 18 during season 1 and the actress that plays ms.grundy was 33...looks around,False,en,0,6,2021-03-01 19:41:24,1366473664829530114,"['wait', 'kj', '18', 'season', '1', 'actress', 'plays', 'ms', 'grundy', '33', 'looks', 'around']",wait kj 18 season 1 actress plays ms grundy 33 looks around
"5 days without barchie

i’m getting cold sweats. nightmares..sleep paralysis. food tastes bland and makes me nauseous. im losing my mind ...the walls are starting to move",False,en,27,2,2021-03-01 19:41:11,1366473613092749315,"['5', 'days', 'without', 'barchie', 'getting', 'cold', 'sweats', 'nightmares', 'sleep', 'paralysis', 'food', 'tastes', 'bland', 'makes', 'nauseous', 'im', 'losing', 'mind', 'walls', 'starting', 'move']",5 days without barchie getting cold sweats nightmares sleep paralysis food tastes bland makes nauseous im losing mind walls starting move
me w barchie and serenate 😁 https://t.co/DgDNQCzgXD,True,en,3,0,2021-03-01 19:32:36,1366471450656391172,"['w', 'barchie', 'serenate']",w barchie serenate
@ronnieandrewss @barchiedestiny @RiverdaleWriter @ArchieComics No I don't think she did,False,en,0,0,2021-03-01 19:31:44,1366471233185972232,['think'],think
RT @fwbarchie: i just think that barchie kisses.. https://t.co/xTQH6b9zwW,False,en,0,30,2021-03-01 19:30:23,1366470892998586368,"['think', 'barchie', 'kisses']",think barchie kisses
"Later in the season i really would like a serious moment between barchie talking about their traumas, archie talk… — I want a moment like this before they get together tbh https://t.co/5ZuU09t5KN",False,en,1,0,2021-03-01 19:24:12,1366469339621298178,"['later', 'season', 'really', 'would', 'like', 'serious', 'moment', 'barchie', 'talking', 'traumas', 'archie', 'talk', 'want', 'moment', 'like', 'get', 'together', 'tbh']",later season really would like serious moment barchie talking traumas archie talk want moment like get together tbh
#rvd #Riverdale  I don't know what's going on here! 🙃I am so angry from this. Ya they are friends but it should be all! Only friends.😒😤 Guys why? Do you like Barchie? 😶😐😑😔 #barchie  #worstcouple #JugheadJones and #Betty forever https://t.co/dYUvXl9Kce,False,en,0,0,2021-03-01 19:22:59,1366469033420324866,"['rvd', 'riverdale', 'know', 'going', 'angry', 'ya', 'friends', 'friends', 'guys', 'like', 'barchie', 'barchie', 'worstcouple', 'jugheadjones', 'betty', 'forever']",rvd riverdale know going angry ya friends friends guys like barchie barchie worstcouple jugheadjones betty forever
@odessazion @bgrchies Exactly Barchie endgame,False,en,4,0,2021-03-01 19:22:43,1366468963853619201,"['exactly', 'barchie', 'endgame']",exactly barchie endgame
"wish i had bas confidence when it comes to barchie hsbsbdjekd i ship barchie but the writers dont have it in them… — Most of the writers have said they ship ba LMFAO barchie, ba makes the most sense to be endgame that's what matte… https://t.co/oriYTRxzSp",False,en,5,0,2021-03-01 19:20:53,1366468501343461381,"['wish', 'bas', 'confidence', 'comes', 'barchie', 'hsbsbdjekd', 'ship', 'barchie', 'writers', 'dont', 'writers', 'said', 'ship', 'ba', 'lmfao', 'barchie', 'ba', 'makes', 'sense', 'endgame', 'matte']",wish bas confidence comes barchie hsbsbdjekd ship barchie writers dont writers said ship ba lmfao barchie ba makes sense endgame matte
"RT @slowburnsftw: ras didn’t play this out as a regret for this man to go back to v in 3 epis. start paying attention for fucks sake
https:…",False,en,0,22,2021-03-01 19:20:18,1366468355507552256,"['ras', 'play', 'regret', 'man', 'go', 'back', 'v', '3', 'epis', 'start', 'paying', 'attention', 'fucks', 'sake']",ras play regret man go back v 3 epis start paying attention fucks sake
"nabrina: YES 
ralex: OMGG YES THEY R SO FIT
elizabethdarcy: no not that ugly mf darcy
haleb: yes i love y’all let me join
jon+ygritte: yes 
braime: no brienne is my child
zutara: YESSSS 
frary: yes so peng
barchie: umm maybe betty 
serenate: YESSS
stelena: yep
damie: yes",False,en,1,0,2021-03-01 19:16:56,1366467508358819841,"['nabrina', 'yes', 'ralex', 'omgg', 'yes', 'r', 'fit', 'elizabethdarcy', 'ugly', 'mf', 'darcy', 'haleb', 'yes', 'love', 'let', 'join', 'jon', 'ygritte', 'yes', 'braime', 'brienne', 'child', 'zutara', 'yessss', 'frary', 'yes', 'peng', 'barchie', 'umm', 'maybe', 'betty', 'serenate', 'yesss', 'stelena', 'yep', 'damie', 'yes']",nabrina yes ralex omgg yes r fit elizabethdarcy ugly mf darcy haleb yes love let join jon ygritte yes braime brienne child zutara yessss frary yes peng barchie umm maybe betty serenate yesss stelena yep damie yes
"barchie is too much, it’s so cringy i wanna poke my eyes out😭💀",False,en,0,0,2021-03-01 19:06:23,1366464855646081028,"['barchie', 'much', 'cringy', 'wanna', 'poke', 'eyes']",barchie much cringy wanna poke eyes
@archietonis yeah sorry 😭 that anon was like “barchie love confession” and i legit pictured archie mentioning betty’s pilot one in his vows and all and like saying he would fight to be the man she deserves every day of their life 😩,False,en,2,0,2021-03-01 19:05:35,1366464652406910983,"['yeah', 'sorry', 'anon', 'like', 'barchie', 'love', 'confession', 'legit', 'pictured', 'archie', 'mentioning', 'betty', 'pilot', 'one', 'vows', 'like', 'saying', 'would', 'fight', 'man', 'deserves', 'every', 'day', 'life']",yeah sorry anon like barchie love confession legit pictured archie mentioning betty pilot one vows like saying would fight man deserves every day life
the lack of Barchie in next week’s Riverdale promo https://t.co/vEKg6r5nw3,False,en,1,0,2021-03-01 19:05:18,1366464580491345927,"['lack', 'barchie', 'next', 'week', 'riverdale', 'promo']",lack barchie next week riverdale promo
bff the barchie comics edit is nearly done i just don’t have inspo for it rn 🤕 @bjrchies,False,en,0,0,2021-03-01 19:02:32,1366463885889458176,"['bff', 'barchie', 'comics', 'edit', 'nearly', 'done', 'inspo', 'rn']",bff barchie comics edit nearly done inspo rn
"@BarchieUpdates @RiverdaleWriter @WriterRAS @TheCW No other ship has the history, parallels, flashbacks, and path Barchie has. If the story is coherent Barchie should be endgame 100%",False,en,21,0,2021-03-01 19:01:41,1366463670922919936,"['ship', 'history', 'parallels', 'flashbacks', 'path', 'barchie', 'story', 'coherent', 'barchie', 'endgame', '100']",ship history parallels flashbacks path barchie story coherent barchie endgame 100
Anywho podcast today for my #Riverdale &amp; #Barchie stans.,False,en,12,2,2021-03-01 19:00:25,1366463353409863683,"['anywho', 'podcast', 'today', 'riverdale', 'amp', 'barchie', 'stans']",anywho podcast today riverdale amp barchie stans
@barchiecheated yeah definitely! ❤️ but they literally waste their time on even watching barchie edits if they hate them so much omg,False,en,0,0,2021-03-01 18:58:04,1366462762256334855,"['yeah', 'definitely', 'literally', 'waste', 'time', 'even', 'watching', 'barchie', 'edits', 'hate', 'much', 'omg']",yeah definitely literally waste time even watching barchie edits hate much omg
wtf “I was more invested in barchie in season 3 and now it seems forced” just say you’re a bughead don’t act like you’ve been a barchie when there was literally nothing barchie in season 3. these comments are so annoying https://t.co/MTO4IOueTG,False,en,16,0,2021-03-01 18:56:36,1366462391819640832,"['wtf', 'invested', 'barchie', 'season', '3', 'seems', 'forced', 'say', 'bughead', 'act', 'like', 'barchie', 'literally', 'nothing', 'barchie', 'season', '3', 'comments', 'annoying']",wtf invested barchie season 3 seems forced say bughead act like barchie literally nothing barchie season 3 comments annoying
no because the way i’m a barchie acc yet all I post about is hizzie/hosie and emisue what happened to me 😭,False,en,7,0,2021-03-01 18:54:50,1366461946556538884,"['way', 'barchie', 'acc', 'yet', 'post', 'hizzie', 'hosie', 'emisue', 'happened']",way barchie acc yet post hizzie hosie emisue happened
barchie “it’s always been you” rain kiss love confession collapse of the century,False,en,51,6,2021-03-01 18:54:16,1366461802691846147,"['barchie', 'always', 'rain', 'kiss', 'love', 'confession', 'collapse', 'century']",barchie always rain kiss love confession collapse century
barchie’s love confession will be a cinematic MASTERPIECE and i can’t wait,False,en,35,6,2021-03-01 18:51:59,1366461229364109317,"['barchie', 'love', 'confession', 'cinematic', 'masterpiece', 'wait']",barchie love confession cinematic masterpiece wait
@shslluck @riverdalehater i guess barchie really is the klance of riverdale,False,en,2,0,2021-03-01 18:51:47,1366461181712470016,"['guess', 'barchie', 'really', 'klance', 'riverdale']",guess barchie really klance riverdale
"This song fits them so well right now 
#Barchie https://t.co/22cdSHUXY6",False,en,8,0,2021-03-01 18:50:26,1366460841244073986,"['song', 'fits', 'well', 'right', 'barchie']",song fits well right barchie
Jealous Barchie will be something #Barchie https://t.co/22cdSHUXY6,False,en,8,0,2021-03-01 18:49:46,1366460671131488257,"['jealous', 'barchie', 'something', 'barchie']",jealous barchie something barchie
@barchiesheart Omgggg barchie angst 😏😏😏,False,en,1,0,2021-03-01 18:46:47,1366459921621999621,"['omgggg', 'barchie', 'angst']",omgggg barchie angst
i need barchie to say they’re IN LOVE with eachother bc the other ships haven’t done that and it shows how deep their love is🤓,False,en,87,11,2021-03-01 18:46:15,1366459786758397958,"['need', 'barchie', 'say', 'love', 'eachother', 'bc', 'ships', 'done', 'shows', 'deep', 'love']",need barchie say love eachother bc ships done shows deep love
HELP wait they could just be a barchie...,False,en,2,0,2021-03-01 18:43:26,1366459080332746752,"['help', 'wait', 'could', 'barchie']",help wait could barchie
@barchieorigin Barchie is the only reason,False,en,9,0,2021-03-01 18:40:05,1366458234983211008,"['barchie', 'reason']",barchie reason
RT @michonnesconnie: barchie x foreshadow 💋 https://t.co/h1R7Bzzvnp,False,en,0,8,2021-03-01 18:38:41,1366457882833653761,"['barchie', 'x', 'foreshadow']",barchie x foreshadow
if i see one more person compare barchie’s relationship to ms.grundy’s PREDATORY RELATIONSHIP with archie im gonna flip tf out PLEASE STFU AND FIND SOMETHING ELSE TO TALK ABOUT,False,en,79,6,2021-03-01 18:35:06,1366456982895529984,"['see', 'one', 'person', 'compare', 'barchie', 'relationship', 'ms', 'grundy', 'predatory', 'relationship', 'archie', 'im', 'gonna', 'flip', 'tf', 'please', 'stfu', 'find', 'something', 'else', 'talk']",see one person compare barchie relationship ms grundy predatory relationship archie im gonna flip tf please stfu find something else talk
@Barchiecute @selfangelxs @Barchieisinlove @xoxo_barchie @stilinski_f God This is hard to choose🥺,False,en,1,0,2021-03-01 18:34:21,1366456792063086593,"['god', 'hard', 'choose']",god hard choose
"RT @Shivranjaniii: HE GOT MY HEARTBEAT SKIPPING DOWN 16TH AVENUE
#Barchie https://t.co/8bFzBAGUgl",False,en,0,1,2021-03-01 18:33:17,1366456523510185984,"['got', 'heartbeat', 'skipping', '16th', 'avenue', 'barchie']",got heartbeat skipping 16th avenue barchie
RT @claire39458517: Why are the riverdale writers so scary to let Jughead and Veronica interact?? The time jump + Barchie was the perfect t…,False,en,0,1,2021-03-01 18:31:51,1366456163043209216,"['riverdale', 'writers', 'scary', 'let', 'jughead', 'veronica', 'interact', 'time', 'jump', 'barchie', 'perfect']",riverdale writers scary let jughead veronica interact time jump barchie perfect
RT @Heartwriter2607: When we get little barchie flashbacks and we find out Archie kept the proposal ring all those years &gt;&gt;&gt;&gt; https://t.co/…,False,en,0,10,2021-03-01 18:29:25,1366455551757062149,"['get', 'little', 'barchie', 'flashbacks', 'find', 'archie', 'kept', 'proposal', 'ring', 'years', 'gt', 'gt', 'gt', 'gt']",get little barchie flashbacks find archie kept proposal ring years gt gt gt gt
RT @archietonis: barchie wedding vows like “i once told you you’re too perfect and i’d never be good enough for you... well i’ve decided I’…,False,en,0,2,2021-03-01 18:29:14,1366455504432750599,"['barchie', 'wedding', 'vows', 'like', 'told', 'perfect', 'never', 'good', 'enough', 'well', 'decided']",barchie wedding vows like told perfect never good enough well decided
"RT @slowburnsftw: @BrianEPaterson only fire i know is their chemistry 
https://t.co/qGDvKxPIwb",False,en,0,1,2021-03-01 18:27:00,1366454942979010563,"['fire', 'know', 'chemistry']",fire know chemistry
@barchie_stan @heavnlybarnes Oh yes sorry that was the wrong GIF 🤣 This Is the good one 😌 https://t.co/oUL4eHHE7N,False,en,0,0,2021-03-01 18:25:54,1366454666649874436,"['oh', 'yes', 'sorry', 'wrong', 'gif', 'good', 'one']",oh yes sorry wrong gif good one
RT @iinsaaniittyy: Barchie’s had more chemistry in 6 episodes than Varchie’s had in 4 seasons 🙇🏻‍♀️ #riverdale #RiverdaleSeason5,False,en,0,33,2021-03-01 18:25:17,1366454509606641676,"['barchie', 'chemistry', '6', 'episodes', 'varchie', '4', 'seasons', 'riverdale', 'riverdaleseason5']",barchie chemistry 6 episodes varchie 4 seasons riverdale riverdaleseason5
@rivusqs i don't stan barchie but we're really similar omg 🤍,False,en,0,0,2021-03-01 18:20:18,1366453254683578370,"['stan', 'barchie', 'really', 'similar', 'omg']",stan barchie really similar omg
barchie wedding vows like “i once told you you’re too perfect and i’d never be good enough for you... well i’ve decided I’ll die trying” — STOP IM GOING TO COLLAPSE https://t.co/6SwzsRS2RR,False,en,36,2,2021-03-01 18:17:00,1366452424072978432,"['barchie', 'wedding', 'vows', 'like', 'told', 'perfect', 'never', 'good', 'enough', 'well', 'decided', 'die', 'trying', 'stop', 'im', 'going', 'collapse']",barchie wedding vows like told perfect never good enough well decided die trying stop im going collapse
anyways back to barchie,False,en,4,0,2021-03-01 18:15:12,1366451971427827722,"['anyways', 'back', 'barchie']",anyways back barchie
All i want is one sex scene where barchie undress each other and take their time and touch and kiss each other on… — after the feelings confession yeah! https://t.co/hq524op1rk,False,en,1,0,2021-03-01 18:14:17,1366451742989316105,"['want', 'one', 'sex', 'scene', 'barchie', 'undress', 'take', 'time', 'touch', 'kiss', 'feelings', 'confession', 'yeah']",want one sex scene barchie undress take time touch kiss feelings confession yeah
"@NancyRiverDrew The writers opened Ba up. If you have questions, it was because you weren’t paying attention. My interactions with Bhs are always the same: them erasing canon narrative to suit their own anti-Barchie agenda. So yeah, moronic. As I said, wilful ignorance can’t be fixed.",False,en,0,0,2021-03-01 18:12:33,1366451307033280515,"['writers', 'opened', 'ba', 'questions', 'paying', 'attention', 'interactions', 'bhs', 'always', 'erasing', 'canon', 'narrative', 'suit', 'anti', 'barchie', 'agenda', 'yeah', 'moronic', 'said', 'wilful', 'ignorance', 'fixed']",writers opened ba questions paying attention interactions bhs always erasing canon narrative suit anti barchie agenda yeah moronic said wilful ignorance fixed
RT @BarchieUpdates: KJ Lili and #Riverdale’s official page promoting Barchie on IG let’s gooo https://t.co/B0rOH1UuCJ,False,en,0,59,2021-03-01 18:11:48,1366451115634483200,"['kj', 'lili', 'riverdale', 'official', 'page', 'promoting', 'barchie', 'ig', 'let', 'gooo']",kj lili riverdale official page promoting barchie ig let gooo
"barchie and its beautiful aesthetic 😍

#Riverdale #Barchie https://t.co/nlEtJq3SDV",False,en,309,36,2021-03-01 18:10:59,1366450912261263367,"['barchie', 'beautiful', 'aesthetic', 'riverdale', 'barchie']",barchie beautiful aesthetic riverdale barchie
This is what i mean by Bughead is much better than barchie. ⬇️ https://t.co/prJyGt3WFo,True,en,2,0,2021-03-01 18:08:35,1366450307052445696,"['mean', 'bughead', 'much', 'better', 'barchie']",mean bughead much better barchie
Idk why but im so exited to see when barchie first kiss or act like a couple in front of everyone — ME TOO https://t.co/s5oxBUXcQu,False,en,4,0,2021-03-01 18:08:19,1366450242653216774,"['idk', 'im', 'exited', 'see', 'barchie', 'first', 'kiss', 'act', 'like', 'couple', 'front', 'everyone']",idk im exited see barchie first kiss act like couple front everyone
"RT @slowburnsftw: apart for 7 years and they’re this comfortable with each other. the feelings never left, it’s real &amp; persevered 
https://…",False,en,0,15,2021-03-01 18:07:56,1366450142526771206,"['apart', '7', 'years', 'comfortable', 'feelings', 'never', 'left', 'real', 'amp', 'persevered']",apart 7 years comfortable feelings never left real amp persevered
